
---------- Begin Simulation Statistics ----------
simSeconds                                   0.011362                       # Number of seconds simulated (Second)
simTicks                                  11361599000                       # Number of ticks simulated (Tick)
finalTick                                 11361599000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    110.45                       # Real time elapsed on the host (Second)
hostTickRate                                102862167                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     705436                       # Number of bytes of host memory used (Byte)
simInsts                                     25475897                       # Number of instructions simulated (Count)
simOps                                       38943855                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   230646                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     352578                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         22723205                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.891949                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.121140                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        51913894                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       75                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       48202044                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  39448                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             12970092                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          21255085                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  33                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            22524269                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.140005                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.451251                       # Number of insts issued each cycle (Count)
system.cpu.fetch.nisnDist::max_value                4                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total             22524269                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts              41252327                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             1.815427                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches            4239582                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.186575                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles      3907779                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst        3615567                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total           3615567                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst       3615567                       # number of overall hits (Count)
system.cpu.icache.overallHits::total          3615567                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst         4713                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total            4713                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst         4713                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total           4713                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst    220562000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total    220562000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst    220562000                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total    220562000                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst      3620280                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total       3620280                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst      3620280                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total      3620280                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.001302                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.001302                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.001302                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.001302                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 46798.642054                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 46798.642054                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 46798.642054                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 46798.642054                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs          173                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs            5                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      34.600000                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.demandMshrHits::cpu.inst          535                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total           535                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst          535                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total          535                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst         4178                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total         4178                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst         4178                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total         4178                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst    186060000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total    186060000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst    186060000                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total    186060000                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.001154                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.001154                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.001154                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.001154                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 44533.269507                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 44533.269507                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 44533.269507                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 44533.269507                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                   4113                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst      3615567                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total         3615567                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst         4713                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total          4713                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst    220562000                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total    220562000                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst      3620280                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total      3620280                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.001302                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.001302                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 46798.642054                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 46798.642054                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst          535                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total          535                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst         4178                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total         4178                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst    186060000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total    186060000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.001154                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.001154                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 44533.269507                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 44533.269507                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED  11361599000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse            63.980964                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs              3619745                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs               4178                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs             866.382240                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               82000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst    63.980964                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.999703                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.999703                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024           64                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0           63                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4            1                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses            7244738                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses           7244738                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  11361599000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                    420049                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                    1501595                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                    19401                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts               51913969                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                 2176                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                 16517333                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                 3734700                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                    37                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                      1942                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                    15875                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents            450                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect         247459                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect       195207                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts               442666                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                 46954491                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount                46665978                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                  38411735                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                  45551377                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        2.053671                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.843262                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           8000                       # Clock period in ticks (Tick)
system.cpu.lsq0.forwLoads                     5027778                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                 4524373                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                55342                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                 450                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                 817659                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                    7                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                     84                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples           11992960                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              2.997538                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev             2.800504                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9               11934712     99.51%     99.51% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19                14897      0.12%     99.64% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29                40292      0.34%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                  192      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                   99      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                   80      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                   56      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                   57      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                   10      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                   20      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109                 46      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119                162      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129                300      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139               1077      0.01%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149                131      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159                 75      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169                318      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179                 45      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189                 43      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199                231      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209                 25      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219                  3      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229                  4      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239                  5      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249                 13      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259                 10      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269                  6      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279                  7      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289                  1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299                  2      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows               41      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              701                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total             11992960                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses                15370338                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                 3348750                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                       384                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                        89                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  11361599000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                 3620740                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                       607                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  11361599000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON  11361599000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                 420049                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                  4355675                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                 1949534                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles           2174                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                  12412979                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles               3383858                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts               54319131                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                  6487                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                1960054                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                 179943                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                  24431                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands            93130251                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                   182487404                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                 65369783                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                     16761                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps              66394731                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                 26735491                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                      81                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                  70                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                   8022186                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                         66214922                       # The number of ROB reads (Count)
system.cpu.rob.writes                       105662153                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 25475897                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                   38943855                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    51                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp                30310                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty          33236                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict               9301                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeReq                  1                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeResp                 1                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq                7469                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp               7469                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq           30310                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port        12469                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port       100739                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total                   113208                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port       267392                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port      4156544                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                   4423936                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                              4889                       # Total snoops (Count)
system.l2bus.snoopTraffic                      121024                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples               42667                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.009633                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.097674                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                     42256     99.04%     99.04% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                       411      0.96%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total                 42667                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED  11361599000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy             69061000                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy             6275483                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy            50402499                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests           75430                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests        37651                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests            1                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops               409                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops          409                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst              2042                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data             30384                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total                32426                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst             2042                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data            30384                       # number of overall hits (Count)
system.l2cache.overallHits::total               32426                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst            2136                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data            3216                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total               5352                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst           2136                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data           3216                       # number of overall misses (Count)
system.l2cache.overallMisses::total              5352                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst    158235500                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data    213802500                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total     372038000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst    158235500                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data    213802500                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total    372038000                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst          4178                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data         33600                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total            37778                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst         4178                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data        33600                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total           37778                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.511249                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.095714                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.141670                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.511249                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.095714                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.141670                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 74080.290262                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 66480.876866                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 69513.826607                       # average overall miss latency in ticks ((Tick/Count))
