
---------- Begin Simulation Statistics ----------
simSeconds                                   0.012306                       # Number of seconds simulated (Second)
simTicks                                  12306187500                       # Number of ticks simulated (Tick)
finalTick                                 12306187500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    115.92                       # Real time elapsed on the host (Second)
hostTickRate                                106162749                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     703384                       # Number of bytes of host memory used (Byte)
simInsts                                     25475897                       # Number of instructions simulated (Count)
simOps                                       38943855                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   219775                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     335960                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         24612380                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.966105                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.035085                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        55016297                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       69                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       50392143                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  46517                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             16072438                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          26086839                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  27                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            24414128                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.064057                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.469932                       # Number of insts issued each cycle (Count)
system.cpu.fetch.nisnDist::2                  1253516      5.13%     30.49% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                  2842189     11.64%     42.13% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                 14127792     57.87%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                4                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total             24414128                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts              45129572                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             1.833613                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches            4588315                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.186423                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles      4337014                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst        3979200                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total           3979200                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst       3979200                       # number of overall hits (Count)
system.cpu.icache.overallHits::total          3979200                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst         4846                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total            4846                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst         4846                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total           4846                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst    224327500                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total    224327500                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst    224327500                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total    224327500                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst      3984046                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total       3984046                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst      3984046                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total      3984046                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.001216                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.001216                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.001216                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.001216                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 46291.271151                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 46291.271151                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 46291.271151                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 46291.271151                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs          142                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs            5                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      28.400000                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.demandMshrHits::cpu.inst          604                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total           604                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst          604                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total          604                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst         4242                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total         4242                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst         4242                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total         4242                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst    188130500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total    188130500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst    188130500                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total    188130500                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.001065                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.001065                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.001065                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.001065                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 44349.481377                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 44349.481377                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 44349.481377                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 44349.481377                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                   4177                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst      3979200                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total         3979200                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst         4846                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total          4846                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst    224327500                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total    224327500                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst      3984046                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total      3984046                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.001216                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.001216                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 46291.271151                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 46291.271151                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst          604                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total          604                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst         4242                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total         4242                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst    188130500                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total    188130500                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.001065                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.001065                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 44349.481377                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 44349.481377                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED  12306187500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse            63.981504                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs              3983442                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs               4242                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs             939.048091                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               82000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst    63.981504                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.999711                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.999711                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024           64                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0           63                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4            1                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses            7972334                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses           7972334                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  12306187500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                    525616                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                    1836356                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                    18514                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts               55016366                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                 2285                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                 17601476                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                 3923178                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                    35                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                      1996                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                    15249                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents            446                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect         295342                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect       261074                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts               556416                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                 48859579                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount                48484440                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                  39880417                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                  47236297                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        1.969921                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.844275                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           8000                       # Clock period in ticks (Tick)
system.cpu.lsq0.forwLoads                     5088510                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                 5608516                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                67551                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                 446                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                1006137                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                    7                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                     79                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples           11992960                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              3.002277                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev             2.787749                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9               11937521     99.54%     99.54% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19                13046      0.11%     99.65% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29                39374      0.33%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                  210      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                   76      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                   98      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                   54      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                   48      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                   18      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                   22      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109                 43      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119                154      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129                279      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139               1062      0.01%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149                131      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159                 84      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169                325      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179                 53      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189                 45      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199                227      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209                 17      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219                  2      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229                  3      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249                  9      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259                  5      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269                  3      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279                  7      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289                  5      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows               39      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              713                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total             11992960                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses                16157286                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                 3398188                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                       389                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                        84                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  12306187500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                 3984480                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                       581                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  12306187500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON  12306187500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                 525616                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                  4801151                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                 2279383                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles           2807                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                  13350513                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles               3454658                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts               58054979                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                  6901                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                2006759                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                 173971                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                  21919                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands            98991368                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                   194668379                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                 69865035                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                     17660                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps              66394731                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                 32596546                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                      81                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                  71                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                   8277796                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                         70965425                       # The number of ROB reads (Count)
system.cpu.rob.writes                       112314275                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 25475897                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                   38943855                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    51                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp                30430                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty          33255                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict               9332                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeReq                  1                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeResp                 1                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq                7472                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp               7472                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq           30430                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port        12661                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port       100916                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total                   113577                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port       271488                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port      4163968                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                   4435456                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                              4816                       # Total snoops (Count)
system.l2bus.snoopTraffic                      118592                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples               42717                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.009200                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.095476                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                     42324     99.08%     99.08% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                       393      0.92%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total                 42717                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED  12306187500                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy             69241000                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy             6372481                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy            50490999                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests           75676                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests        37774                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests            2                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops               390                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops          390                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst              2131                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data             30491                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total                32622                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst             2131                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data            30491                       # number of overall hits (Count)
system.l2cache.overallHits::total               32622                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst            2111                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data            3168                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total               5279                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst           2111                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data           3168                       # number of overall misses (Count)
system.l2cache.overallMisses::total              5279                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst    159275000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data    208457500                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total     367732500                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst    159275000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data    208457500                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total    367732500                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst          4242                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data         33659                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total            37901                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst         4242                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data        33659                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total           37901                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.497643                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.094120                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.139284                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.497643                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.094120                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.139284                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 75450.023685                       # average overall miss latency in ticks ((Tick/Count))
