
---------- Begin Simulation Statistics ----------
simSeconds                                   0.011191                       # Number of seconds simulated (Second)
simTicks                                  11190909500                       # Number of ticks simulated (Tick)
finalTick                                 11190909500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    132.47                       # Real time elapsed on the host (Second)
hostTickRate                                 84481085                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     703516                       # Number of bytes of host memory used (Byte)
simInsts                                     25475897                       # Number of instructions simulated (Count)
simOps                                       38943855                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   192319                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     293990                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           500                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         22381820                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.878549                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.138241                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        69544045                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       94                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       60740971                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  29983                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             30600211                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          46695440                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  52                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            22206858                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.735235                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.532079                       # Number of insts issued each cycle (Count)
system.cpu.fetch.nisnDist::1                   344687      1.55%     48.63% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                   456353      2.06%     50.69% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                  1779760      8.01%     58.70% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                   199484      0.90%     59.60% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                   308469      1.39%     60.99% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                  1058763      4.77%     65.76% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                  1205856      5.43%     71.19% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                  1573797      7.09%     78.27% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::9                   180918      0.81%     79.09% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::10                  438524      1.97%     81.06% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::11                 1034906      4.66%     85.72% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::12                 3170723     14.28%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value               12                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total             22206858                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts              60838945                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             2.718230                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches            6415126                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.286622                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles      5744488                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst        5374624                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total           5374624                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst       5374624                       # number of overall hits (Count)
system.cpu.icache.overallHits::total          5374624                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst         5319                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total            5319                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst         5319                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total           5319                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst    238579000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total    238579000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst    238579000                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total    238579000                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst      5379943                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total       5379943                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst      5379943                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total      5379943                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.000989                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.000989                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.000989                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.000989                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 44854.107915                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 44854.107915                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 44854.107915                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 44854.107915                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs          386                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs           16                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      24.125000                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.demandMshrHits::cpu.inst          856                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total           856                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst          856                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total          856                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst         4463                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total         4463                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst         4463                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total         4463                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst    191687000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total    191687000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst    191687000                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total    191687000                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.000830                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.000830                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.000830                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.000830                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 42950.257674                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 42950.257674                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 42950.257674                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 42950.257674                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                   4397                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst      5374624                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total         5374624                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst         5319                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total          5319                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst    238579000                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total    238579000                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst      5379943                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total      5379943                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.000989                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.000989                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 44854.107915                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 44854.107915                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst          856                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total          856                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst         4463                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total         4463                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst    191687000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total    191687000                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.000830                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.000830                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 42950.257674                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 42950.257674                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED  11190909500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse            63.981737                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs              5379086                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs               4462                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs            1205.532497                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               82000                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst    63.981737                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.999715                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.999715                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024           64                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0           63                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4            1                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses           10764348                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses          10764348                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  11190909500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                    545381                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                    3559447                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                     4206                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts               69544139                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                14885                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                 22501505                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                 5198940                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                    44                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                       106                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                     4046                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents            880                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect         316824                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect       283210                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts               600034                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                 58984743                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount                58521678                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                  49032186                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                  58445910                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        2.614697                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.838933                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           8000                       # Clock period in ticks (Tick)
system.cpu.lsq0.forwLoads                     7513101                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                10508545                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                62972                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                 880                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                2281899                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                    5                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                    150                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples           11992960                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              3.025647                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev             3.024606                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9               11930749     99.48%     99.48% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19                18990      0.16%     99.64% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29                39859      0.33%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                  337      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                  159      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                  105      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                   40      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                   36      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                   15      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                   14      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109                 47      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119                 85      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129                203      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139               1313      0.01%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149                111      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159                 87      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169                271      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179                 50      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189                 88      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199                271      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209                 25      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219                  1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239                  5      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249                  3      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259                 11      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269                  9      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279                  3      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289                  4      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299                  7      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows               62      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              874                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total             11992960                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses                19689755                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                 3986728                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                       482                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                        97                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  11190909500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                 5380425                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                       634                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  11190909500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON  11190909500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                 545381                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                  4287954                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                 6659227                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles           2268                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                   5933253                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles               4778775                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts               72383908                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents               3984457                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                  53915                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                  21063                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                  56453                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands           124092572                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                   244350943                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                 87240314                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                     22251                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps              66394731                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                 57697742                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                      88                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                  76                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                  20765736                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                         86298973                       # The number of ROB reads (Count)
system.cpu.rob.writes                       143204308                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 25475897                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                   38943855                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    51                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp                30835                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty          33385                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict               9709                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeReq                  1                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeResp                 1                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq                7453                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp               7453                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq           30836                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port        13322                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port       101414                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total                   114736                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port       285568                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port      4181632                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                   4467200                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                              4937                       # Total snoops (Count)
system.l2bus.snoopTraffic                      119872                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples               43225                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.009115                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.095038                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                     42831     99.09%     99.09% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                       394      0.91%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total                 43225                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED  11190909500                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy             69737500                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy             6694996                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy            50739999                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests           76449                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests        38160                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests            2                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops               391                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops          391                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst              2263                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data             30626                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total                32889                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst             2263                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data            30626                       # number of overall hits (Count)
system.l2cache.overallHits::total               32889                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst            2200                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data            3199                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total               5399                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst           2200                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data           3199                       # number of overall misses (Count)
system.l2cache.overallMisses::total              5399                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst    161144500                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data    217280000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total     378424500                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst    161144500                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data    217280000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total    378424500                       # number of overall miss ticks (Tick)
